,"Дата, время начала","НЯ, ОЯ, КНЯ",Тип явления,Критерий,чрезвычайная пожарная опасность,заморозки,сильный ветер,сильный дождь,сильное гололедно-изморозевое отложение на проводах,аномально жаркая погода,налипание мокрого снега при сильном ветре,гололед,сильный мокрый снег,сильный снег,половодье,паводок,шквал,аномально холодная погода,сильный мороз,град,ливень,сильный ливень,туман
3561,2013-09-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,2013-09-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,2013-09-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,2013-09-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,2013-09-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,2013-09-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,2013-10-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,2013-10-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,2013-10-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,2013-10-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,2013-10-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,2013-10-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,2013-10-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,2013-10-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,2013-10-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,2013-10-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,2013-10-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,2013-10-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,2013-10-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,2013-10-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,2013-10-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,2013-10-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,2013-10-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,2013-10-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,2013-10-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,2013-10-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,2013-10-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,2013-10-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,2013-10-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,2013-10-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,2013-10-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,2013-10-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,2013-10-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,2013-10-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,2013-10-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,2013-10-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,2013-10-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,2013-11-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,2013-11-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,2013-11-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,2013-11-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,2013-11-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,2013-11-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,2013-11-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,2013-11-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,2013-11-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,2013-11-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,2013-11-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,2013-11-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,2013-11-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,2013-11-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,2013-11-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,2013-11-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,2013-11-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,2013-11-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,2013-11-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,2013-11-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,2013-11-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,2013-11-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,2013-11-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,2013-11-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,2013-11-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,2013-11-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,2013-11-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,2013-11-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,2013-11-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,2013-11-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,2013-12-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,2013-12-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,2013-12-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,2013-12-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,2013-12-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,2013-12-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,2013-12-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,2013-12-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,2013-12-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,2013-12-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,2013-12-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,2013-12-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,2013-12-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,2013-12-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,2013-12-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,2013-12-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,2013-12-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,2013-12-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,2013-12-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,2013-12-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,2013-12-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,2013-12-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2013-12-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2013-12-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,2013-12-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,2013-12-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,2013-12-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,2013-12-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,2013-12-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,2013-12-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,2013-12-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,2014-01-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,2014-01-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,2014-01-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,2014-01-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,2014-01-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2868,2014-01-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2867,2014-01-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3659,2014-01-07,НЯ,Метеорологическое, Сильный мороз,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2866,2014-01-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2865,2014-01-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2864,2014-01-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2863,2014-01-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2862,2014-01-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2861,2014-01-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2860,2014-01-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2859,2014-01-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2014-01-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2014-01-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2014-01-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2014-01-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,2014-01-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,2014-01-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,2014-01-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,2014-01-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,2014-01-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,2014-01-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,2014-01-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,2014-01-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,2014-01-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,2014-01-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,2014-01-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,2014-01-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,2014-02-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,2014-02-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,2014-02-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,2014-02-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,2014-02-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,2014-02-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,2014-02-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,2014-02-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,2014-02-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,2014-02-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,2014-02-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,2014-02-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,2014-02-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,2014-02-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,2014-02-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,2014-02-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,2014-02-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,2014-02-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,2014-02-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,2014-02-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,2014-02-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,2014-02-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,2014-02-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,2014-02-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,2014-02-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,2014-02-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,2014-02-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,2014-02-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,2014-03-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,2014-03-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,2014-03-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,2014-03-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,2014-03-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,2014-03-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,2014-03-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,2014-03-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,2014-03-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,2014-03-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,2014-03-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,2014-03-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,2014-03-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,2014-03-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,2014-03-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,2014-03-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,2014-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,2014-03-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,2014-03-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,2014-03-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,2014-03-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,2014-03-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,2014-03-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,2014-03-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,2014-03-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,2014-03-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,2014-03-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,2014-03-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,2014-03-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,2014-03-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,2014-03-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,2014-04-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,2014-04-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,2014-04-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,2014-04-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,2014-04-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,2014-04-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,2014-04-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,2014-04-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,2014-04-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,2014-04-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,2014-04-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,2014-04-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,2014-04-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,2014-04-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,2014-04-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,2014-04-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,2014-04-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,2014-04-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,2014-04-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,2014-04-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,2014-04-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,2014-04-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,2014-04-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,2014-04-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,2014-04-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,2014-04-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,2014-04-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,2014-04-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,2014-04-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,2014-04-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,2014-05-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,2014-05-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,2014-05-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,2014-05-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,2014-05-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,2014-05-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,2014-05-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,2014-05-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,2014-05-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,2014-05-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,2014-05-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,2014-05-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,2014-05-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,2014-05-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,2014-05-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,2014-05-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,2014-05-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,2014-05-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,2014-05-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,2014-05-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,2014-05-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,2014-05-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,2014-05-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,2014-05-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,2014-05-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,2014-05-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,2014-05-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,2014-05-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,2014-05-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,2014-05-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,2014-05-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,2014-06-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,2014-06-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,2014-06-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,2014-06-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,2014-06-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,2014-06-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,2014-06-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,2014-06-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,2014-06-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,2014-06-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,2014-06-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,2014-06-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,2014-06-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,2014-06-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,2014-06-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,2014-06-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,2014-06-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,2014-06-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,2014-06-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,2014-06-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
