Time,Район_new,svet_prediction_score_1,svet_prediction_score_2,svet_prediction_score_3,svet_prediction_score_4,svet_prediction_score_5,svet_prediction_score_6
2018-01-12,Оханский ГО,0,0,2,0,2,0
2018-01-12,Очерский ГО,1,0,2,1,2,0
2018-01-12,Пермский ГО,2,2,1,1,2,1
2018-01-12,Пермский МО,2,2,1,0,2,0
2018-01-12,Сивинский МО,2,0,2,1,1,0
2018-01-12,Соликамский ГО,2,2,1,1,2,0
2018-01-12,Суксунский ГО,0,0,2,0,0,0
2018-01-12,Уинский МО,0,0,1,1,2,0
2018-01-12,Чайковский ГО,1,0,2,1,1,0
2018-01-12,Частинский МО,0,2,2,1,2,0
2018-01-12,Чердынский ГО,1,0,2,2,1,0
2018-01-12,Чернушинский ГО,1,0,2,1,2,0
2018-01-12,Чусовской ГО,2,0,2,0,1,0
2018-01-12,Юрлинский МО,0,0,1,1,1,0
2018-01-12,Юсьвинский МО,1,0,2,1,2,0
2018-01-13,Александровский МО,2,0,0,2,1,0
2018-01-13,Бардымский МО,1,1,0,1,2,0
2018-01-13,Березники ГО,0,0,0,0,2,0
2018-01-13,Березовский МО,0,0,0,0,0,0
2018-01-13,Большесосновский МО,0,0,0,0,0,0
2018-01-13,Верещагинский ГО,1,1,0,2,2,0
2018-01-13,Гайнский МО,1,0,1,2,1,1
2018-01-13,Горнозаводский ГО,0,0,0,2,2,0
2018-01-13,Губахинский МО,2,0,0,2,1,0
2018-01-13,Добрянский ГО,2,0,1,0,1,0
2018-01-13,Еловский МО,0,0,0,0,0,0
2018-01-13,ЗАТО Звездный,0,2,0,1,1,0
2018-01-13,Ильинский ГО,0,0,0,0,0,0
2018-01-13,Карагайский МО,2,0,2,1,1,0
2018-01-13,Кизеловский ГО,0,0,0,2,2,0
2018-01-13,Кишертский МО,1,0,0,2,2,1
2018-01-13,Косинский МО,0,0,0,0,0,0
2018-01-13,Кочевский МО,0,0,0,2,2,0
2018-01-13,Красновишерский ГО,0,1,0,2,2,0
2018-01-13,Краснокамский ГО,1,1,2,2,2,0
2018-01-13,Кудымкарский МО,2,1,0,2,1,0
2018-01-13,Куединский МО,2,1,1,1,2,0
2018-01-13,Кунгурский МО,2,1,1,1,2,0
2018-01-13,Лысьвенский ГО,2,0,0,2,2,0
2018-01-13,Нытвенский ГО,0,0,1,0,0,1
2018-01-13,Октябрьский ГО,0,0,2,1,1,0
2018-01-13,Ординский МО,0,0,0,0,0,0
2018-01-13,Осинский ГО,0,2,0,1,2,0
2018-01-13,Оханский ГО,1,1,0,2,2,0
2018-01-13,Очерский ГО,1,1,1,1,2,0
2018-01-13,Пермский ГО,2,2,0,1,2,0
2018-01-13,Пермский МО,2,1,0,0,2,0
2018-01-13,Сивинский МО,2,0,0,1,1,0
2018-01-13,Соликамский ГО,2,2,1,2,2,0
2018-01-13,Суксунский ГО,0,1,2,1,1,1
2018-01-13,Уинский МО,0,0,0,2,2,0
2018-01-13,Чайковский ГО,2,0,0,2,1,0
2018-01-13,Частинский МО,1,2,0,1,2,0
2018-01-13,Чердынский ГО,2,0,0,2,1,0
2018-01-13,Чернушинский ГО,1,0,0,2,2,0
2018-01-13,Чусовской ГО,2,0,1,1,1,0
2018-01-13,Юрлинский МО,0,0,0,1,2,0
2018-01-13,Юсьвинский МО,2,0,1,1,2,0
2018-01-14,Александровский МО,2,0,2,2,1,0
2018-01-14,Бардымский МО,2,2,1,1,2,0
2018-01-14,Березники ГО,0,0,0,0,2,0
2018-01-14,Березовский МО,1,0,0,0,0,0
2018-01-14,Большесосновский МО,1,2,0,0,0,0
2018-01-14,Верещагинский ГО,2,2,0,1,2,0
2018-01-14,Гайнский МО,1,0,1,2,1,1
2018-01-14,Горнозаводский ГО,1,1,1,2,2,0
2018-01-14,Губахинский МО,2,0,2,2,1,0
2018-01-14,Добрянский ГО,2,1,2,0,1,0
2018-01-14,Еловский МО,0,0,0,0,0,0
2018-01-14,ЗАТО Звездный,1,2,0,0,1,0
2018-01-14,Ильинский ГО,2,1,0,0,0,0
2018-01-14,Карагайский МО,2,0,2,1,1,0
2018-01-14,Кизеловский ГО,0,1,1,2,2,0
2018-01-14,Кишертский МО,2,1,0,2,2,0
2018-01-14,Косинский МО,0,0,0,0,0,0
2018-01-14,Кочевский МО,0,0,1,2,2,0
2018-01-14,Красновишерский ГО,1,1,0,2,2,0
2018-01-14,Краснокамский ГО,2,1,2,1,2,0
2018-01-14,Кудымкарский МО,2,2,1,2,1,0
2018-01-14,Куединский МО,2,1,2,0,2,0
2018-01-14,Кунгурский МО,2,1,2,1,2,0
2018-01-14,Лысьвенский ГО,2,0,1,2,2,0
2018-01-14,Нытвенский ГО,0,1,2,0,0,0
2018-01-14,Октябрьский ГО,0,1,2,1,0,0
2018-01-14,Ординский МО,0,0,0,0,0,0
2018-01-14,Осинский ГО,0,1,2,2,2,0
2018-01-14,Оханский ГО,2,1,1,2,2,0
2018-01-14,Очерский ГО,2,2,2,1,1,0
2018-01-14,Пермский ГО,2,2,0,0,2,0
2018-01-14,Пермский МО,2,2,0,0,1,0
2018-01-14,Сивинский МО,2,1,0,1,1,0
2018-01-14,Соликамский ГО,2,2,2,2,2,0
2018-01-14,Суксунский ГО,0,2,2,0,0,0
2018-01-14,Уинский МО,1,1,0,2,2,0
2018-01-14,Чайковский ГО,2,1,1,2,1,0
2018-01-14,Частинский МО,1,2,2,2,2,0
2018-01-14,Чердынский ГО,2,1,2,2,1,0
2018-01-14,Чернушинский ГО,2,1,1,1,2,0
2018-01-14,Чусовской ГО,2,1,2,1,1,0
2018-01-14,Юрлинский МО,0,1,1,2,2,0
2018-01-14,Юсьвинский МО,2,0,2,2,1,0
2018-01-15,Александровский МО,1,0,2,2,1,0
2018-01-15,Бардымский МО,2,1,1,2,2,0
2018-01-15,Березники ГО,0,0,0,0,2,0
2018-01-15,Березовский МО,1,0,0,0,0,0
2018-01-15,Большесосновский МО,1,1,0,0,0,0
2018-01-15,Верещагинский ГО,2,2,0,1,1,0
2018-01-15,Гайнский МО,1,0,1,2,1,0
2018-01-15,Горнозаводский ГО,0,0,1,2,2,0
2018-01-15,Губахинский МО,1,0,2,2,1,0
2018-01-15,Добрянский ГО,2,1,2,0,1,0
2018-01-15,Еловский МО,0,0,0,0,0,0
2018-01-15,ЗАТО Звездный,1,2,0,0,1,0
2018-01-15,Ильинский ГО,1,0,0,0,0,0
2018-01-15,Карагайский МО,2,0,2,1,1,0
2018-01-15,Кизеловский ГО,0,0,1,2,2,0
2018-01-15,Кишертский МО,2,1,0,1,1,0
2018-01-15,Косинский МО,0,0,0,0,0,0
2018-01-15,Кочевский МО,0,0,1,2,2,0
2018-01-15,Красновишерский ГО,0,1,0,1,1,0
2018-01-15,Краснокамский ГО,2,2,2,1,2,0
2018-01-15,Кудымкарский МО,1,2,2,2,1,0
2018-01-15,Куединский МО,1,2,2,0,2,0
2018-01-15,Кунгурский МО,2,2,2,1,2,0
2018-01-15,Лысьвенский ГО,2,1,1,2,2,0
2018-01-15,Нытвенский ГО,0,0,2,0,0,0
2018-01-15,Октябрьский ГО,0,0,2,1,0,0
2018-01-15,Ординский МО,0,0,0,0,0,0
2018-01-15,Осинский ГО,0,1,2,2,1,0
2018-01-15,Оханский ГО,1,2,1,2,2,0
2018-01-15,Очерский ГО,2,1,2,1,1,0
2018-01-15,Пермский ГО,2,1,0,1,2,0
2018-01-15,Пермский МО,2,1,1,1,2,0
2018-01-15,Сивинский МО,2,1,1,1,1,0
2018-01-15,Соликамский ГО,2,2,2,1,2,0
2018-01-15,Суксунский ГО,0,1,2,1,0,0
2018-01-15,Уинский МО,0,1,0,1,2,0
2018-01-15,Чайковский ГО,2,1,1,2,1,0
2018-01-15,Частинский МО,0,2,2,1,1,0
2018-01-15,Чердынский ГО,1,1,2,2,1,0
2018-01-15,Чернушинский ГО,1,1,1,2,2,0
2018-01-15,Чусовской ГО,2,1,2,1,1,0
2018-01-15,Юрлинский МО,0,0,1,2,1,0
2018-01-15,Юсьвинский МО,2,0,2,1,1,0
2018-01-16,Александровский МО,2,0,0,2,1,0
2018-01-16,Бардымский МО,2,0,0,1,2,0
2018-01-16,Березники ГО,0,0,0,0,2,0
2018-01-16,Березовский МО,1,0,0,0,0,0
2018-01-16,Большесосновский МО,1,0,0,0,0,0
2018-01-16,Верещагинский ГО,2,0,0,1,2,0
2018-01-16,Гайнский МО,1,0,1,2,2,0
2018-01-16,Горнозаводский ГО,1,0,0,2,2,0
2018-01-16,Губахинский МО,2,0,0,2,1,0
2018-01-16,Добрянский ГО,2,0,1,1,1,0
2018-01-16,Еловский МО,0,0,0,0,0,0
2018-01-16,ЗАТО Звездный,2,2,0,1,2,0
2018-01-16,Ильинский ГО,1,0,0,0,0,0
2018-01-16,Карагайский МО,2,0,2,1,1,0
2018-01-16,Кизеловский ГО,1,0,0,2,2,0
2018-01-16,Кишертский МО,2,0,0,2,2,0
2018-01-16,Косинский МО,0,0,0,0,0,0
2018-01-16,Кочевский МО,1,0,0,2,2,0
2018-01-16,Красновишерский ГО,1,0,0,2,2,0
2018-01-16,Краснокамский ГО,2,1,1,1,2,0
2018-01-16,Кудымкарский МО,2,1,0,1,1,0
2018-01-16,Куединский МО,2,1,1,0,2,0
2018-01-16,Кунгурский МО,2,0,1,1,2,0
2018-01-16,Лысьвенский ГО,2,0,0,1,2,0
2018-01-16,Нытвенский ГО,1,0,1,0,0,0
2018-01-16,Октябрьский ГО,0,0,1,1,0,0
2018-01-16,Ординский МО,0,0,0,0,0,0
2018-01-16,Осинский ГО,0,1,1,1,1,0
2018-01-16,Оханский ГО,2,0,0,1,2,0
2018-01-16,Очерский ГО,2,0,1,1,1,0
2018-01-16,Пермский ГО,2,0,0,1,2,0
2018-01-16,Пермский МО,2,0,0,0,2,0
2018-01-16,Сивинский МО,2,0,0,0,1,0
2018-01-16,Соликамский ГО,2,1,1,1,2,0
2018-01-16,Суксунский ГО,0,0,1,0,0,0
2018-01-16,Уинский МО,1,0,0,2,2,0
2018-01-16,Чайковский ГО,2,0,0,1,1,0
2018-01-16,Частинский МО,1,2,1,2,2,0
2018-01-16,Чердынский ГО,2,0,1,1,1,0
2018-01-16,Чернушинский ГО,1,0,0,1,2,0
2018-01-16,Чусовской ГО,2,0,2,0,1,0
2018-01-16,Юрлинский МО,0,0,0,1,1,0
2018-01-16,Юсьвинский МО,2,0,1,1,1,0
2018-01-17,Александровский МО,2,0,0,1,1,0
2018-01-17,Бардымский МО,2,0,0,1,2,0
2018-01-17,Березники ГО,1,0,0,0,2,0
2018-01-17,Березовский МО,2,0,0,0,0,0
2018-01-17,Большесосновский МО,2,0,0,0,0,0
2018-01-17,Верещагинский ГО,2,1,0,1,2,0
2018-01-17,Гайнский МО,2,0,0,2,1,0
2018-01-17,Горнозаводский ГО,1,0,0,2,2,0
2018-01-17,Губахинский МО,2,0,0,1,1,0
2018-01-17,Добрянский ГО,2,0,0,0,1,0
2018-01-17,Еловский МО,1,0,0,0,0,0
2018-01-17,ЗАТО Звездный,1,2,0,0,1,0
2018-01-17,Ильинский ГО,2,0,0,0,0,0
2018-01-17,Карагайский МО,2,0,1,1,1,0
2018-01-17,Кизеловский ГО,1,0,0,2,2,0
2018-01-17,Кишертский МО,2,0,0,1,2,0
2018-01-17,Косинский МО,0,0,0,0,0,0
2018-01-17,Кочевский МО,1,0,0,1,2,0
2018-01-17,Красновишерский ГО,1,1,0,1,2,0
2018-01-17,Краснокамский ГО,2,1,1,1,2,0
2018-01-17,Кудымкарский МО,2,1,0,1,1,0
2018-01-17,Куединский МО,2,1,0,0,2,0
2018-01-17,Кунгурский МО,2,1,1,0,2,0
2018-01-17,Лысьвенский ГО,2,0,0,1,2,0
2018-01-17,Нытвенский ГО,2,0,0,0,0,0
2018-01-17,Октябрьский ГО,0,0,0,1,0,0
2018-01-17,Ординский МО,0,0,0,0,0,0
2018-01-17,Осинский ГО,0,0,0,1,1,0
2018-01-17,Оханский ГО,2,0,0,1,2,0
2018-01-17,Очерский ГО,2,1,0,1,1,0
2018-01-17,Пермский ГО,2,1,0,0,2,0
2018-01-17,Пермский МО,2,0,0,0,2,0
2018-01-17,Сивинский МО,2,0,0,1,1,0
2018-01-17,Соликамский ГО,2,2,0,1,2,0
2018-01-17,Суксунский ГО,1,0,0,0,0,0
2018-01-17,Уинский МО,1,1,0,1,2,0
2018-01-17,Чайковский ГО,2,0,0,1,1,0
2018-01-17,Частинский МО,2,2,0,1,2,0
2018-01-17,Чердынский ГО,2,0,0,1,1,0
2018-01-17,Чернушинский ГО,2,0,0,0,2,0
2018-01-17,Чусовской ГО,2,0,1,0,1,0
2018-01-17,Юрлинский МО,0,0,0,0,1,0
2018-01-17,Юсьвинский МО,2,0,0,1,1,0
2018-01-18,Александровский МО,2,0,2,2,1,0
2018-01-18,Бардымский МО,2,0,2,2,2,0
2018-01-18,Березники ГО,0,0,1,0,2,0
2018-01-18,Березовский МО,2,0,0,0,0,0
2018-01-18,Большесосновский МО,2,1,0,0,0,0
2018-01-18,Верещагинский ГО,2,1,0,1,2,0
2018-01-18,Гайнский МО,1,0,1,2,2,0
2018-01-18,Горнозаводский ГО,1,0,1,2,1,0
2018-01-18,Губахинский МО,2,0,2,2,1,0
2018-01-18,Добрянский ГО,2,0,2,0,1,0
2018-01-18,Еловский МО,1,0,1,1,0,0
2018-01-18,ЗАТО Звездный,1,2,0,1,2,0
2018-01-18,Ильинский ГО,2,0,0,0,0,0
2018-01-18,Карагайский МО,2,0,2,1,1,0
2018-01-18,Кизеловский ГО,0,0,1,2,1,0
2018-01-18,Кишертский МО,2,0,0,1,2,0
2018-01-18,Косинский МО,1,0,1,1,0,0
2018-01-18,Кочевский МО,0,0,1,2,1,0
2018-01-18,Красновишерский ГО,2,0,0,2,2,0
2018-01-18,Краснокамский ГО,2,0,2,1,2,0
2018-01-18,Кудымкарский МО,2,0,2,2,1,0
2018-01-18,Куединский МО,2,0,2,1,2,0
2018-01-18,Кунгурский МО,2,0,2,1,2,0
2018-01-18,Лысьвенский ГО,2,0,1,2,2,0
2018-01-18,Нытвенский ГО,1,0,2,1,0,0
2018-01-18,Октябрьский ГО,1,0,2,2,0,0
2018-01-18,Ординский МО,1,0,0,0,0,0
2018-01-18,Осинский ГО,0,1,2,2,1,0
2018-01-18,Оханский ГО,2,0,2,2,2,0
2018-01-18,Очерский ГО,2,0,2,1,1,0
2018-01-18,Пермский ГО,2,0,0,0,2,0
2018-01-18,Пермский МО,2,0,0,0,2,0
2018-01-18,Сивинский МО,2,0,1,1,1,0
2018-01-18,Соликамский ГО,2,0,2,1,2,0
2018-01-18,Суксунский ГО,1,0,2,1,0,0
2018-01-18,Уинский МО,1,0,0,2,2,0
2018-01-18,Чайковский ГО,2,0,1,2,1,0
2018-01-18,Частинский МО,2,1,2,2,2,0
2018-01-18,Чердынский ГО,2,0,2,2,1,0
2018-01-18,Чернушинский ГО,2,0,1,1,2,0
2018-01-18,Чусовской ГО,2,0,2,0,1,0
2018-01-18,Юрлинский МО,0,0,1,2,1,0
2018-01-18,Юсьвинский МО,2,0,2,2,1,0
2018-01-19,Александровский МО,2,0,1,2,1,0
2018-01-19,Бардымский МО,2,1,1,1,2,0
2018-01-19,Березники ГО,2,0,1,1,2,0
2018-01-19,Березовский МО,1,0,0,0,0,0
2018-01-19,Большесосновский МО,1,1,0,0,0,0
2018-01-19,Верещагинский ГО,2,2,0,1,0,0
2018-01-19,Гайнский МО,0,0,0,2,0,1
2018-01-19,Горнозаводский ГО,0,0,1,2,1,0
2018-01-19,Губахинский МО,2,0,1,2,1,0
2018-01-19,Добрянский ГО,2,1,2,0,1,0
2018-01-19,Еловский МО,0,1,0,0,0,0
2018-01-19,ЗАТО Звездный,0,2,0,0,0,0
2018-01-19,Ильинский ГО,2,0,0,0,0,0
2018-01-19,Карагайский МО,2,0,2,1,0,0
2018-01-19,Кизеловский ГО,0,1,1,2,1,0
2018-01-19,Кишертский МО,1,0,0,2,1,0
2018-01-19,Косинский МО,0,1,0,0,0,0
2018-01-19,Кочевский МО,0,0,1,2,1,0
2018-01-19,Красновишерский ГО,0,0,0,2,1,0
2018-01-19,Краснокамский ГО,2,1,2,2,2,0
2018-01-19,Кудымкарский МО,2,2,2,1,1,0
2018-01-19,Куединский МО,2,0,2,1,2,0
2018-01-19,Кунгурский МО,2,1,2,1,2,0
2018-01-19,Лысьвенский ГО,2,0,1,2,1,0
2018-01-19,Нытвенский ГО,1,1,2,0,0,0
2018-01-19,Октябрьский ГО,0,1,2,1,0,0
2018-01-19,Ординский МО,0,0,0,0,0,0
2018-01-19,Осинский ГО,0,2,2,2,1,0
2018-01-19,Оханский ГО,1,1,1,2,2,0
2018-01-19,Очерский ГО,2,1,2,1,1,0
2018-01-19,Пермский ГО,2,2,0,2,2,1
2018-01-19,Пермский МО,2,2,0,1,1,0
2018-01-19,Сивинский МО,2,1,1,1,0,0
2018-01-19,Соликамский ГО,2,1,2,2,1,0
2018-01-19,Суксунский ГО,0,2,2,0,0,0
2018-01-19,Уинский МО,0,0,0,2,1,0
2018-01-19,Чайковский ГО,2,1,1,2,1,0
2018-01-19,Частинский МО,0,2,2,1,1,0
2018-01-19,Чердынский ГО,1,1,2,2,1,0
2018-01-19,Чернушинский ГО,2,0,1,2,2,0
2018-01-19,Чусовской ГО,2,1,2,1,1,0
2018-01-19,Юрлинский МО,0,0,1,2,1,0
2018-01-19,Юсьвинский МО,2,0,2,1,1,0
2018-01-20,Александровский МО,2,0,1,2,0,0
2018-01-20,Бардымский МО,1,1,1,1,1,0
2018-01-20,Березники ГО,2,0,2,1,2,0
2018-01-20,Березовский МО,2,0,0,0,0,0
2018-01-20,Большесосновский МО,1,2,0,0,0,0
2018-01-20,Верещагинский ГО,1,2,0,1,0,0
2018-01-20,Гайнский МО,0,0,1,2,0,0
2018-01-20,Горнозаводский ГО,0,0,1,2,0,0
2018-01-20,Губахинский МО,2,0,1,2,0,0
2018-01-20,Добрянский ГО,2,1,2,0,0,0
2018-01-20,Еловский МО,0,1,1,0,0,0
2018-01-20,ЗАТО Звездный,0,2,0,0,0,0
2018-01-20,Ильинский ГО,1,0,0,0,0,0
2018-01-20,Карагайский МО,2,0,2,1,0,0
2018-01-20,Кизеловский ГО,0,0,1,2,0,0
2018-01-20,Кишертский МО,1,0,1,1,0,0
2018-01-20,Косинский МО,0,0,1,0,0,0
2018-01-20,Кочевский МО,0,0,1,2,0,0
2018-01-20,Красновишерский ГО,0,0,1,1,0,0
2018-01-20,Краснокамский ГО,2,0,2,1,1,0
2018-01-20,Кудымкарский МО,2,1,2,2,0,0
2018-01-20,Куединский МО,2,0,2,1,2,0
2018-01-20,Кунгурский МО,2,0,2,1,2,0
2018-01-20,Лысьвенский ГО,2,0,1,2,0,0
2018-01-20,Нытвенский ГО,0,1,2,0,0,0
2018-01-20,Октябрьский ГО,0,0,2,1,0,0
2018-01-20,Ординский МО,0,0,0,0,0,0
2018-01-20,Осинский ГО,0,2,2,2,0,0
2018-01-20,Оханский ГО,1,0,1,2,1,0
2018-01-20,Очерский ГО,2,1,2,1,0,0
2018-01-20,Пермский ГО,2,2,0,1,1,0
2018-01-20,Пермский МО,2,2,0,1,0,0
2018-01-20,Сивинский МО,2,0,1,1,0,0
2018-01-20,Соликамский ГО,2,0,2,2,1,0
2018-01-20,Суксунский ГО,0,1,2,0,0,0
2018-01-20,Уинский МО,0,0,0,1,1,0
2018-01-20,Чайковский ГО,1,0,1,2,0,0
2018-01-20,Частинский МО,1,2,2,1,0,0
2018-01-20,Чердынский ГО,1,0,2,2,0,0
2018-01-20,Чернушинский ГО,2,0,1,2,2,0
2018-01-20,Чусовской ГО,2,0,2,1,0,0
2018-01-20,Юрлинский МО,0,0,1,2,0,0
2018-01-20,Юсьвинский МО,2,0,2,1,0,0
2018-01-21,Александровский МО,0,0,0,2,0,0
2018-01-21,Бардымский МО,0,1,0,1,1,0
2018-01-21,Березники ГО,1,1,1,1,2,0
2018-01-21,Березовский МО,1,0,0,0,0,0
2018-01-21,Большесосновский МО,1,2,0,0,0,0
2018-01-21,Верещагинский ГО,1,2,0,1,0,0
2018-01-21,Гайнский МО,0,0,0,1,0,0
2018-01-21,Горнозаводский ГО,0,0,0,2,0,0
2018-01-21,Губахинский МО,0,0,0,2,0,0
2018-01-21,Добрянский ГО,2,2,1,0,0,0
2018-01-21,Еловский МО,0,0,0,0,0,0
2018-01-21,ЗАТО Звездный,0,2,0,0,0,0
2018-01-21,Ильинский ГО,2,1,0,0,0,0
2018-01-21,Карагайский МО,1,1,2,1,0,0
2018-01-21,Кизеловский ГО,0,0,0,2,0,0
2018-01-21,Кишертский МО,1,0,0,1,1,0
2018-01-21,Косинский МО,0,0,0,0,0,0
2018-01-21,Кочевский МО,0,0,0,2,0,0
2018-01-21,Красновишерский ГО,0,0,0,1,0,0
2018-01-21,Краснокамский ГО,1,1,1,1,1,0
2018-01-21,Кудымкарский МО,0,2,0,1,0,0
2018-01-21,Куединский МО,1,0,1,1,2,0
2018-01-21,Кунгурский МО,1,1,1,1,2,0
2018-01-21,Лысьвенский ГО,1,0,0,1,0,0
2018-01-21,Нытвенский ГО,0,0,1,0,0,0
2018-01-21,Октябрьский ГО,0,0,1,1,0,0
2018-01-21,Ординский МО,0,0,0,0,0,0
2018-01-21,Осинский ГО,0,1,0,2,0,0
2018-01-21,Оханский ГО,0,1,0,1,2,0
2018-01-21,Очерский ГО,0,1,1,1,0,0
2018-01-21,Пермский ГО,2,2,0,0,1,0
2018-01-21,Пермский МО,2,2,0,1,1,0
2018-01-21,Сивинский МО,0,1,0,1,0,0
2018-01-21,Соликамский ГО,1,1,2,1,1,0
2018-01-21,Суксунский ГО,0,1,1,0,0,0
2018-01-21,Уинский МО,0,0,0,1,1,0
2018-01-21,Чайковский ГО,0,1,0,1,0,0
2018-01-21,Частинский МО,0,2,1,1,0,0
2018-01-21,Чердынский ГО,0,1,0,1,0,0
2018-01-21,Чернушинский ГО,0,1,0,1,2,0
2018-01-21,Чусовской ГО,1,1,2,1,0,0
2018-01-21,Юрлинский МО,0,0,0,2,0,0
2018-01-21,Юсьвинский МО,1,0,1,1,0,0
2018-01-22,Александровский МО,1,0,1,1,0,0
2018-01-22,Бардымский МО,2,0,0,0,1,0
